Time	Epoch_Time	Longitude	Latitude	Altitude	X_J2000	Y_J2000	Z_J2000	X_MSO	Y_MSO	Z_MSO	Instrument_Observation_Direction_X	Instrument_Observation_Direction_Y	Instrument_Observation_Direction_Z	Solar_Incident_Angle	Solar_Azimuth_Angle	Energy_CSI_1	Energy_CSI_2	Energy_CSI_3	Energy_CSI_4	Energy_CSI_5	Energy_CSI_6	Energy_CSI_7	Energy_CSI_8	Energy_CSI_9	Energy_CSI_10	Energy_CSI_11	Energy_CSI_12	Energy_CSI_13	Energy_CSI_14	Energy_CSI_15	Energy_CSI_16	Energy_CSI_17	Energy_CSI_18	Energy_CSI_19	Energy_CSI_20	Energy_CSI_21	Energy_CSI_22	Energy_SD1_1	Energy_SD1_2	Energy_SD1_3	Energy_SD1_4	Energy_SD1_5	Energy_SD1_6	Energy_SD1_7	Energy_SD1_8	Energy_SD1_9	Energy_SD1_10	Energy_SD1_11	Energy_SD1_12	Energy_SD1_13	Energy_SD1_14	Energy_SD1_15	Energy_SD1_16	Energy_SD1_17	Energy_SD1_18	Energy_SD1_19	Energy_SD1_20	Energy_SD1_21	Energy_SD1_22	Energy_SD2_1	Energy_SD2_2	Energy_SD2_3	Energy_SD2_4	Energy_SD2_5	Energy_SD2_6	Energy_SD2_7	Energy_SD2_8	Energy_SD2_9	Energy_SD2_10	Energy_SD2_11	Energy_SD2_12	Energy_SD2_13	Energy_SD2_14	Energy_SD2_15	Energy_SD2_16	Energy_SD2_17	Energy_SD2_18	Energy_SD2_19	Energy_SD2_20	Energy_SD2_21	Energy_SD2_22	Energy_Total_1	Energy_Total_2	Energy_Total_3	Energy_Total_4	Energy_Total_5	Energy_Total_6	Energy_Total_7	Energy_Total_8	Energy_Total_9	Energy_Total_10	Energy_Total_11	Energy_Total_12	Energy_Total_13	Energy_Total_14	Energy_Total_15	Energy_Total_16	Energy_Total_17	Energy_Total_18	Energy_Total_19	Energy_Total_20	Energy_Total_21	Energy_Total_22	He_Index_1	He_Index_2	He_Index_3	He_Index_4	He_Index_5	He_Index_6	He_Index_7	He_Index_8	He_Index_9	He_Index_10	He_Index_11	He_Index_12	He_Index_13	He_Index_14	He_Index_15	He_Index_16	He_Index_17	He_Index_18	He_Index_19	He_Index_20	He_Index_21	He_Index_22	Electron_Index_1	Electron_Index_2	Electron_Index_3	Electron_Index_4	Electron_Index_5	Electron_Index_6	Electron_Index_7	Electron_Index_8	Electron_Index_9	Electron_Index_10	Electron_Index_11	Electron_Index_12	Electron_Index_13	Electron_Index_14	Electron_Index_15	Electron_Index_16	Electron_Index_17	Electron_Index_18	Electron_Index_19	Electron_Index_20	Electron_Index_21	Electron_Index_22	Proton_Index_1	Proton_Index_2	Proton_Index_3	Proton_Index_4	Proton_Index_5	Proton_Index_6	Proton_Index_7	Proton_Index_8	Proton_Index_9	Proton_Index_10	Proton_Index_11	Proton_Index_12	Proton_Index_13	Proton_Index_14	Proton_Index_15	Proton_Index_16	Proton_Index_17	Proton_Index_18	Proton_Index_19	Proton_Index_20	Proton_Index_21	Proton_Index_22	Divide_Ratio	He_Sample_Counts_1	He_Sample_Counts_2	He_Sample_Counts_3	He_Sample_Counts_4	He_Sample_Counts_5	He_Sample_Counts_6	He_Sample_Counts_7	He_Sample_Counts_8	He_Sample_Counts_9	He_Sample_Counts_10	He_Sample_Counts_11	He_Sample_Counts_12	He_Sample_Counts_13	He_Sample_Counts_14	He_Sample_Counts_15	He_Sample_Counts_16	Electron_Sample_Counts_1	Electron_Sample_Counts_2	Electron_Sample_Counts_3	Electron_Sample_Counts_4	Electron_Sample_Counts_5	Electron_Sample_Counts_6	Electron_Sample_Counts_7	Electron_Sample_Counts_8	Electron_Sample_Counts_9	Electron_Sample_Counts_10	Electron_Sample_Counts_11	Electron_Sample_Counts_12	Electron_Sample_Counts_13	Electron_Sample_Counts_14	Electron_Sample_Counts_15	Electron_Sample_Counts_16	Proton_Sample_Counts_1	Proton_Sample_Counts_2	Proton_Sample_Counts_3	Proton_Sample_Counts_4	Proton_Sample_Counts_5	Proton_Sample_Counts_6	Proton_Sample_Counts_7	Proton_Sample_Counts_8	Proton_Sample_Counts_9	Proton_Sample_Counts_10	Proton_Sample_Counts_11	Proton_Sample_Counts_12	Proton_Sample_Counts_13	Proton_Sample_Counts_14	Proton_Sample_Counts_15	Proton_Sample_Counts_16	He_Flux_1	He_Flux_2	He_Flux_3	He_Flux_4	He_Flux_5	He_Flux_6	He_Flux_7	He_Flux_8	He_Flux_9	He_Flux_10	He_Flux_11	He_Flux_12	He_Flux_13	He_Flux_14	He_Flux_15	He_Flux_16	Electron_Flux_1	Electron_Flux_2	Electron_Flux_3	Electron_Flux_4	Electron_Flux_5	Electron_Flux_6	Electron_Flux_7	Electron_Flux_8	Electron_Flux_9	Electron_Flux_10	Electron_Flux_11	Electron_Flux_12	Electron_Flux_13	Electron_Flux_14	Electron_Flux_15	Electron_Flux_16	Proton_Flux_1	Proton_Flux_2	Proton_Flux_3	Proton_Flux_4	Proton_Flux_5	Proton_Flux_6	Proton_Flux_7	Proton_Flux_8	Proton_Flux_9	Proton_Flux_10	Proton_Flux_11	Proton_Flux_12	Proton_Flux_13	Proton_Flux_14	Proton_Flux_15	Proton_Flux_16	Sample_Ratio
1661091634.278	1661120434.278	-130.042182	85.220333	10465.194609	203629232.634433	50553305.10564	17707923.991141	-4554.62755518953	1623.69110000149	12991.4573174883	0.80626	-0.042338	0.590022	179.617	180.649	2.993	0	0	51.832	57.209	0	24.515	32.918	0	20.057	0	0	0	0	0	0	0	38.525	0	0	0	0	0.206	0.23	0.217	0.138	0.164	0.217	0.171	0.168	0.221	0.164	0.736	0.237	0.208	0.232	0.228	0.212	0.234	0.151	0.212	0.223	0.221	0	0.363	0.053	0.273	0.34	0.268	0.837	0.131	0.136	0.061	0.072	1.052	0.076	0.491	0.055	0.058	0.44	0.075	0.185	0.217	0.545	0.747	0	3.562	0.283	0.49	52.31	57.641	1.054	24.817	33.222	0.282	20.293	1.788	0.313	0.699	0.287	0.286	0.652	0.309	38.861	0.429	0.768	0.968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.9281825252787	6.83179254607826	4.63373755299221	10.351966873706	4.68711044627275	0	0	0	0.340508647470673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23809523809524
1661091638.278	1661120438.278	-129.884913	85.232228	10466.355237	203629214.526221	50553394.245221	17707965.462151	-4556.36160233395	1628.03102627158	12991.5445222951	0.80626	-0.042338	0.590022	179.617	180.926	0	27.311	0	13.761	18.881	32.053	17.571	0	20.745	0	1.129	0.724	0	0	19.678	0	23.312	32.526	0	21.772	0	0	0.232	0.184	0.254	0.184	0.184	0.166	0.182	0.219	0.182	0.219	0.215	0.217	0.228	0.212	0.201	0.245	0.19	0.162	0.215	0.228	0.221	0	0.052	0.621	0.064	0.095	0.074	0.228	0.052	0.209	0.329	0.056	0.061	0.879	0.054	0.367	0.446	0.074	0.172	0.162	0.449	0.118	0.178	0	0.284	28.116	0.318	14.04	19.139	32.447	17.805	0.428	21.256	0.275	1.405	1.82	0.282	0.579	20.325	0.319	23.674	32.85	0.664	22.118	0.399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.8172154524242	17.4428745857317	5.91540964211772	4.40509228668341	0	2.05077724457569	1.37230684781117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85714285714286
1661091642.278	1661120442.278	-129.726811	85.244078	10467.513854	203629196.41694	50553483.385367	17708006.929827	-4558.0945146782	1632.37155165778	12991.6284358858	0.80626	-0.042338	0.590022	179.617	181.202	0	0	13.545	0.075	18.665	0	31.594	30.094	0	23.866	18.071	0	20.394	0	0	0	0	24.326	27.379	0	23.366	0	0.217	0.241	0.201	0.221	0.179	0.228	0.219	0.175	0.27	0.179	0.184	0.245	0.186	0.226	0.232	0.223	0.23	0.197	0.186	0.217	0.193	0	0.788	0.065	0.607	0.184	0.06	0.054	0.172	0.099	0.373	0.066	0.21	0.063	0.14	0.322	0.071	0.172	0.056	0.641	0.126	0.061	0.118	0	1.005	0.306	14.353	0.48	18.904	0.282	31.985	30.368	0.643	24.111	18.465	0.308	20.72	0.548	0.303	0.395	0.286	25.164	27.691	0.278	23.677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.187969924812	8.430722716437	11.4364586414276	4.25825587712729	2.89204687110446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76190476190476
1661091646.278	1661120446.278	-129.567869	85.255881	10468.670268	203629178.305941	50553572.527918	17708048.394898	-4559.82616772538	1636.71060057602	12991.7089378868	0.80626	-0.042338	0.590022	179.617	181.478	0	10.789	0	71.53	0	0	0	20.138	3.939	0	33.188	41.092	9.775	0.17	0	0	0	22.948	3.682	0	0	0	0.215	0.149	0.228	0.127	0.245	0.206	0.228	0.193	0.223	0.243	0.153	0.164	0.193	0.252	0.234	0.228	0.226	0.186	0.212	0.217	0.648	0	0.499	0.07	0.404	0.098	0.057	0.553	0.324	0.096	0.107	0.065	0.172	0.441	0.184	0.054	0.054	0.074	0.058	0.106	0.235	0.37	1.575	0	0.714	11.008	0.632	71.755	0.302	0.759	0.552	20.427	4.269	0.308	33.513	41.697	10.152	0.476	0.288	0.302	0.284	23.24	4.129	0.587	2.223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	3	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.6200846944948	0	20.703933747412	15.4178230033919	0	0	0	0	0	0.508099099648396	0	0	0.13290802764487	1.81159420289855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333333333333
1661091650.277	1661120450.277	-129.408127	85.267636	10469.824453	203629160.198448	50553661.648527	17708089.846241	-4561.55624339657	1641.04938005311	12991.7861967813	0.80626	-0.042338	0.590022	179.617	181.754	109.749	25.163	0	0	30.648	0	0	20.705	0	104.426	0	0	2.696	9.005	16.071	24.866	0	0	112.181	0	0	0	0.034	0.179	0.241	0.239	0.184	0.221	0.226	0.177	0.221	0.08	0.234	0.221	0.212	0.212	0.188	0.177	0.208	0.239	0.023	0.228	0.23	0	0.275	0.061	0.052	0.052	0.231	0.061	0.065	0.122	0.41	0.295	0.056	0.058	0.132	0.132	0.154	0.095	0.31	0.054	0.068	0.052	0.062	0	110.058	25.403	0.293	0.291	31.063	0.282	0.291	21.004	0.631	104.801	0.29	0.279	3.04	9.349	16.413	25.138	0.518	0.293	112.272	0.28	0.292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.3367902514908	0	4.73232771369417	3.52407382934672	0	0	0	0	0.347753512310474	0	0	0	0.0455684666210982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28571428571429
1661091654.277	1661120454.277	-129.247502	85.279346	10470.976749	203629142.08483	50553750.794027	17708131.305405	-4563.28566246054	1645.38759949322	12991.8600379332	0.80626	-0.042338	0.590022	179.617	182.03	0	5.776	69.76	0	22.029	88.822	0	0	0	0	5.709	0.94	0.413	0	0	0	9.519	0	0	22.407	16.868	0	0.234	0.199	0.124	0.226	0.186	0.094	0.239	0.219	0.232	0.219	0.201	0.215	0.208	0.219	0.217	0.234	0.212	0.212	0.234	0.182	0.223	0	0.054	0.144	0.052	0.054	0.095	0.759	0.061	0.052	0.059	0.252	0.395	0.422	1.054	0.81	0.502	0.058	0.06	0.428	0.066	0.159	0.057	0	0.288	6.119	69.936	0.28	22.31	89.675	0.3	0.271	0.291	0.471	6.305	1.577	1.675	1.029	0.719	0.292	9.791	0.64	0.3	22.748	17.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	2	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.21536600121	0	9.66183574879227	14.3899681364991	4.88656195462478	0	2.24143451809158	0	0	0	0.423073203752055	0	0.0930356193514088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66666666666667
1661091658.277	1661120458.277	-129.086032	85.29101	10472.126932	203629123.969954	50553839.940071	17708172.761186	-4565.01375488582	1649.72640868291	12991.9305474775	0.80626	-0.042338	0.590022	179.617	182.306	0	9.33	27.798	0	17.26	0	4.925	0	29.635	23.772	0	0	0	0	0	0	2.372	0	23.664	0	158.253	0	0.232	0.417	0.188	0.215	0.188	0.237	0.21	0.217	0.168	0.179	0.208	0.228	0.221	0.234	0.237	0.232	0.206	0.221	0.175	0.239	0	0	0.073	0.089	0.187	0.126	0.268	0.057	0.24	0.233	0.152	0.058	0.544	0.079	0.562	0.612	0.054	0.07	0.451	0.443	0.313	0.065	0.28	0	0.305	9.836	28.173	0.341	17.716	0.294	5.375	0.45	29.955	24.009	0.752	0.307	0.783	0.846	0.291	0.302	3.029	0.664	24.152	0.304	158.533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	3	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.5208711433757	7.12250712250712	0	10.7924761023743	2.44328097731239	0	0	0	0.354998377150276	0	0.105768300938014	0	0.0465178096757044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333333333333
1661091662.277	1661120462.277	-128.923709	85.302626	10473.275101	203629105.85358	50553929.088431	17708214.214449	-4566.74078666779	1654.063839525	12991.9977669662	0.80626	-0.042338	0.590022	179.617	182.582	38.66	14.112	0	0	0	0	0	0	0	0	155.481	0	7.465	18.192	17.692	22.691	0	19.381	0	0	0	0	0.16	0.201	0.23	0.366	0.228	0.243	0.206	0.215	0.217	0.237	0.487	0.217	0.171	0.177	0.184	0.177	0.234	0.179	0.237	0.219	0.267	0	0.334	0.219	0.056	5.25	0.705	0.06	1.995	0.29	0.255	0.062	0.058	0.441	0.06	0.2	0.053	0.058	0.066	0.184	0.072	0.389	0.052	0	39.154	14.532	0.286	5.616	0.933	0.303	2.201	0.505	0.472	0.299	156.026	0.658	7.696	18.569	17.929	22.926	0.3	19.744	0.309	0.608	0.319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	2	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.4843142338605	0	11.6336389628315	8.6633481638107	2.94190974819247	0	0	0	0	0	0	0.0847007479506726	0	0	0	0	0	0.580480125934671	0	0	0	0	0	0	0	0	0	0	0	2.80952380952381
1661091666.277	1661120466.277	-128.760535	85.314195	10474.421152	203629087.735844	50554018.238304	17708255.664731	-4568.46665766609	1658.40081983793	12992.0616137137	0.80626	-0.042338	0.590022	179.617	182.858	0	7.411	0	49.387	0	0	0	0	21.678	0	6.438	0	9.748	0	34.283	20.462	0	15.787	25.947	0	0	0	0.23	0.223	0.212	0.164	0	0.584	0.221	0.21	0.184	0.347	0.195	0.232	0.186	0.223	0.16	0.193	0.228	0.182	0.168	0.223	0.232	0	0.061	0.119	0.173	0.43	0	1.791	0.07	1.123	0.099	0.083	0.931	0.065	0.091	0.182	0.161	0.074	0.053	0.167	0.133	0.568	0.063	0	0.291	7.753	0.385	49.981	0	2.375	0.291	1.333	21.961	0.43	7.564	0.297	10.025	0.405	34.604	20.729	0.281	16.136	26.248	0.791	0.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.4157808313888	23.9839525553811	0	4.03800126279312	0	0	0	0	0	0	0	0.157916648721593	0.0522138680033417	1.42339544513458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61904761904762
1661091670.276	1661120470.276	-128.59655	85.325713	10475.564818	203629069.621427	50554107.366318	17708297.101228	-4570.19078535627	1662.73743696942	12992.1221263668	0.80626	-0.042338	0.590022	179.617	183.133	35.701	0	0	2.804	0	1.359	46.401	0	21.381	0	19.8	0	22.002	30.216	0	135.216	0	0.035	0	0	0	0	0.155	0.23	0.208	0.219	0.221	0.217	0.16	0.234	0.184	0.215	0.19	0.223	0.19	0.421	0.219	0.366	0.212	0.226	0.188	0.241	0.23	0	0.056	0.064	0.995	0.134	0.68	0.285	0.481	0.072	0.273	0.213	0.064	0.069	0.057	0.069	1.495	0.089	0.196	0.15	0.185	0.064	0.2	0	35.912	0.294	1.203	3.157	0.901	1.861	47.042	0.306	21.838	0.428	20.054	0.292	22.249	30.706	1.714	135.671	0.408	0.411	0.373	0.305	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.6683951257454	39.2464678178964	0	0	2.69259536275243	1.84569952011812	1.23507616303005	0	0.391222701349284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57142857142857
